symbol,timeframe,atr_period,risk_pct,sl_mult,tp_mult,success,error,total_trades,winning_trades,losing_trades,win_rate,final_balance,total_pnl,profit_factor,max_drawdown,max_drawdown_pct,sharpe_proxy,avg_trade_pnl,duration_ms,bars_processed
XAUUSD,30,14,0.03,3.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
XAUUSD,30,14,0.03,3.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,14,0.03,3.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,14,0.03,3.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,14,0.03,3.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0
XAUUSD,30,14,0.03,3.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,1.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,1.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,1.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.005,1.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.005,1.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.005,1.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.005,1.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,1.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,1.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.005,1.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,1.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.005,1.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,2.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,2.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,2.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,2.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.005,2.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.005,2.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,2.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.005,2.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,2.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,2.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.005,2.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.005,2.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.005,3.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.005,3.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,3.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.005,3.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.005,3.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.005,3.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.01,1.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.01,1.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0
XAUUSD,30,21,0.01,1.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.01,1.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.01,1.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.01,1.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
XAUUSD,30,21,0.01,1.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.01,1.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.01,1.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.01,1.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.01,1.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0
XAUUSD,30,21,0.01,1.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.01,2.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.01,2.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.01,2.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
XAUUSD,30,21,0.01,2.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.01,2.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
XAUUSD,30,21,0.01,2.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.01,2.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.01,2.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.01,2.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.01,2.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0
XAUUSD,30,21,0.01,2.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.01,2.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0
XAUUSD,30,21,0.01,3.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.01,3.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.01,3.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
XAUUSD,30,21,0.01,3.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.01,3.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.01,3.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.015,1.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.015,1.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.015,1.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.015,1.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.015,1.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.015,1.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.015,1.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.015,1.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.015,1.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.015,1.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.015,1.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.015,1.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.015,2.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.015,2.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.015,2.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.015,2.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.015,2.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.015,2.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.015,2.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.015,2.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.015,2.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.015,2.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.015,2.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
XAUUSD,30,21,0.015,2.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
XAUUSD,30,21,0.015,3.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0
XAUUSD,30,21,0.015,3.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0
XAUUSD,30,21,0.015,3.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0
XAUUSD,30,21,0.015,3.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0
XAUUSD,30,21,0.015,3.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
XAUUSD,30,21,0.015,3.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0
XAUUSD,30,21,0.02,1.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0
XAUUSD,30,21,0.02,1.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0
XAUUSD,30,21,0.02,1.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
XAUUSD,30,21,0.02,1.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.02,1.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
XAUUSD,30,21,0.02,1.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0
XAUUSD,30,21,0.02,1.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
XAUUSD,30,21,0.02,1.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
XAUUSD,30,21,0.02,1.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.02,1.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.02,1.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.02,1.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.02,2.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.02,2.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.02,2.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.02,2.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.02,2.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
XAUUSD,30,21,0.02,2.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.02,2.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.02,2.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.02,2.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.02,2.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.02,2.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.02,2.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.02,3.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.02,3.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.02,3.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.02,3.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.02,3.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.02,3.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.025,1.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.025,1.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.025,1.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.025,1.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.025,1.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
XAUUSD,30,21,0.025,1.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,1.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,1.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
XAUUSD,30,21,0.025,1.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.025,1.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,1.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.025,1.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,2.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.025,2.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,2.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.025,2.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,2.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
XAUUSD,30,21,0.025,2.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.025,2.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.025,2.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.025,2.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.025,2.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,2.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.025,2.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.025,3.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.025,3.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.025,3.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.025,3.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.025,3.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
XAUUSD,30,21,0.025,3.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.03,1.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
XAUUSD,30,21,0.03,1.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
XAUUSD,30,21,0.03,1.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.03,1.0,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
XAUUSD,30,21,0.03,1.0,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0
XAUUSD,30,21,0.03,1.0,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.03,1.5,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.03,1.5,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.03,1.5,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.03,1.5,3.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.03,1.5,3.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.03,1.5,4.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
XAUUSD,30,21,0.03,2.0,1.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
XAUUSD,30,21,0.03,2.0,2.0,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0
XAUUSD,30,21,0.03,2.0,2.5,False,File state\limits.json already locked in thread,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
